Store,Dept,Week,Month,Quarter,Year,IsHoliday,Type_enc,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,MarkDown_Total,lag_1,lag_4,lag_8,lag_52,rolling_mean_4,rolling_mean_12,rolling_std_4,Date,Type,Actual_Sales
27,81,-56.452488,25.040648,8.751818,3.9771645,0,-0.4310031,20.210924,-7.791586,14.7644205,40.991795,-33.937767,-13.536098,31.49596,-24.002266,-11.798456,18.307827,-4.3111277,12003.399,1225.9899,-118.93868,-71.45138,515.71844,86.87755,-61.08195,2010-10-15,A,29791.68
19,82,-274.2453,-52.349438,-4.2777653,-2.3400943,0,-0.2626179,5.999242,-1.2555512,-4.143259,-19.271025,-39.865852,-17.226913,27.5105,-35.342327,-21.266146,-0.14437507,-2.8012593,4465.16,376.1234,-19.559189,-232.25179,-86.34687,-241.11209,107.14832,2011-09-23,A,21040.55
39,13,-132.83092,93.328026,2.0428734,-4.8423786,0,-16.734848,10.5626335,68.4521,7.362776,-104.986336,112.11752,132.30945,-129.78964,238.43132,136.64748,176.57144,53.227303,36363.234,550.30634,488.95013,2556.187,3792.8987,1161.4423,106.27458,2012-08-10,A,63678.6
24,67,-85.34263,-10.563045,-5.470981,-1.3745385,0,-0.10422171,4.160385,3.673482,-2.4749792,-18.987371,-0.63996655,-6.5849314,-73.53222,52.09131,-13.566819,-11.479022,1.1152989,-2034.5381,-160.24637,-4.453295,-1629.9602,-613.28174,-414.66537,-180.16951,2012-07-06,A,10976.03
10,42,-11.590625,-13.507108,-5.2915616,-1.7945951,0,3.8299427,3.4760182,-1.314748,0.9547084,52.25502,-5.7773805,-15.468485,19.813261,-17.01901,-18.537834,1.5297868,-1.296917,-1385.8921,-701.90576,-36.60848,-1186.3123,-896.3594,-135.55196,62.153263,2011-03-04,B,12029.81
19,26,149.07614,27.646849,16.89774,-1.7033502,0,-1.7577865,18.963015,-1.2549942,9.792309,-17.249786,-20.59778,-6.8048816,16.9287,-20.587334,-9.089312,5.941612,0.19752708,-4872.298,-839.3115,6.250483,-660.0444,-1257.615,-383.6923,22.686447,2011-10-07,A,9401.57
30,81,-201.65324,-45.735813,-9.251989,2.3959196,0,3.2042367,-25.176702,0.12893409,-13.592118,-15.731303,-17.570345,-10.338462,12.319657,-18.563417,-0.51176673,0.2990109,-2.5393937,-1091.2886,-330.15942,-13.988483,-160.61165,-846.5317,-367.94443,61.499664,2010-09-17,C,12579.41
4,25,-236.83524,-34.152115,-8.003879,-2.024732,0,-0.2174078,5.5736637,2.526844,3.026815,33.605892,37.56424,-11.060572,16.077719,-23.385632,-17.402164,1.4620242,0.6895072,1877.7501,168.2843,-4.078863,-1505.6581,-508.24893,-288.43704,96.76514,2011-09-23,A,14286.92
14,10,-184.97198,-2.5349095,-4.331599,-1.5174301,0,-0.19805126,6.3527236,-4.6392446,-5.6404963,-13.684572,-41.137596,99.86529,-57.888626,-3.8531597,62.453163,-18.82086,29.916786,2345.4866,329.63284,-2.8611124,16.95534,-608.3558,-200.25044,76.33519,2012-08-10,A,16586.05
29,33,-10.612506,6.6192203,-5.513754,-1.2481062,0,3.604103,-10.71608,0.97238624,1.8967364,-13.535962,-1.0673027,-7.080061,16.663498,-16.669512,-8.869549,4.300475e-05,0.6235153,-8264.68,-1482.4163,25.808193,-918.78754,-1486.5375,-279.7894,44.756344,2011-08-05,B,3361.18
12,38,-123.72627,101.61403,5.6438475,-6.2957892,0,13.820826,-1.1737728,50.313423,75.99439,156.33786,-27.023924,98.34374,-290.24338,229.64304,170.02527,257.42322,32.06935,35030.38,528.0062,495.78268,2844.2458,2653.7188,1056.7583,-448.18832,2012-06-08,B,68317.29
39,97,37.314472,3.029645,-4.4230056,2.734729,0,1.2850533,15.162665,-4.972751,2.783439,-22.44279,-14.348022,-31.41344,33.658527,-20.282944,-26.216888,-3.5916796,-2.749876,5246.008,652.4943,-29.725367,-151.54865,-149.32928,14.915593,40.64495,2010-03-05,A,20792.64
10,72,-2230.9119,-406.4409,-39.544613,-26.077747,0,431.15192,5.964286,-161.48221,146.87875,818.4695,7013.419,156.6349,-88.54525,-1733.6367,-46.908405,-144.98427,-888.756,87449.26,19080.367,4612.9834,25733.004,22894.229,7212.293,-626.2909,2011-02-18,B,207773.4
21,7,-71.3185,-13.319586,-3.7319827,5.762627,0,1.1178248,1.0860841,-3.4659686,29.932402,-12.7701435,-12.059466,-16.34171,24.818855,-19.010551,-21.378181,-0.07176095,-2.7447667,4598.8706,80.67957,-15.336467,-183.16357,-504.00977,-559.55194,72.53453,2010-04-09,B,20567.57
19,11,-332.9473,-64.34126,-4.026016,-1.9519026,0,-0.17534365,6.799609,0.5288969,3.8640559,-19.882992,-40.41339,-17.19817,30.513777,-41.854324,-34.677345,0.1143738,-2.180572,1179.3422,403.34348,-0.55435145,-310.8484,-439.294,-90.83267,38.683407,2011-09-30,A,14653.87
2,99,-158.62714,16.046452,-2.7562234,-1.0721506,0,-2.0327334,6.7926583,3.7155685,-18.983234,-14.999301,25.783075,-3.7334168,0.38577056,-21.685383,51.438812,9.781849,-11.003156,-11542.438,-1697.3839,115.58011,-118.87982,-2114.915,-564.13824,37.281918,2012-07-27,A,0.06
8,28,44.569454,-15.849814,-3.2398026,-0.82107544,0,-1.8902116,0.23050608,2.7831936,-2.5583029,-16.885267,32.86579,-6.0695243,-128.65367,-19.18252,6.6892614,-6.194882,-12.774973,-10534.41,-1564.3611,89.52816,-1107.1831,-1830.8058,-536.12585,48.566902,2012-02-17,A,543.05
8,37,-3.612759,32.7993,4.1101427,-1.4845382,0,-3.4149408,5.69679,3.7530549,-4.9862795,-19.224297,37.304398,-5.8077326,-49.621704,62.41305,13.803018,-15.24015,-9.056963,-9504.891,-1651.3192,30.203272,-966.9307,-1674.4066,-512.69507,57.16486,2011-12-02,A,2352.33
5,30,25.18372,-2.3625484,-0.3279938,0.99547505,0,1.0850886,-20.291365,3.5154464,4.781498,-12.265991,26.23862,-10.59511,17.881895,-15.883631,-16.723211,-0.9015931,-1.7859843,-10628.552,-1758.4819,-36.25293,-111.05149,-1999.7251,-518.20654,41.18337,2010-03-05,B,1009.38
22,18,-10.38327,-2.8762236,-0.7008494,-0.9100498,0,3.6240773,-3.9741962,-1.5108044,-8.942186,-16.788805,-3.6950343,-0.58182484,-46.418056,-17.619587,-18.855658,-11.230418,2.320074,-7763.9204,-1494.8494,101.03249,-1043.9015,-1587.5033,-267.27188,71.243034,2012-03-23,B,5085.81
6,4,105.8861,-55.05159,2.6331744,-5.0263495,1,-0.5780724,10.396155,5.7989464,-9.04606,-45.68605,94.6319,126.84415,-211.13882,119.840576,321.18155,66.483025,47.162483,14729.345,1382.7631,-41.108643,1535.4806,349.7592,842.5129,-2.1774795,2012-02-10,A,34211.7
6,29,-191.40688,-16.00012,-1.9309092,-1.0565944,0,-1.8423469,3.7846875,4.739064,11.564284,-18.340847,40.894684,49.24424,-45.52261,-24.085653,54.26597,16.85728,-1.3027775,-6447.339,-954.4049,-7.286204,-1388.5513,-1307.7562,-390.13895,75.836876,2012-09-14,A,5155.53
9,67,29.549753,104.33929,9.754858,2.4254348,0,4.389309,2.9133854,-1.5143052,24.120832,-13.066238,24.284239,-4.9710703,16.573975,-12.71969,-7.0874686,5.8002396,-1.2782556,-9344.238,-1777.0032,13.868272,-141.32904,-1829.0831,-356.19144,-18.884344,2010-11-19,B,3419.92
35,40,252.04224,219.94609,8.77235,10.96959,0,1.8174944,-26.032293,97.34915,41.707905,-11.518711,12.614791,1.2601818,26.404493,-28.256544,-9.465196,15.352342,-1.8973691,16367.583,2050.2275,-184.40356,-6.8838015,266.22458,-14.787572,-108.19357,2010-11-12,B,33848.37
24,16,-793.1836,-319.15857,-2.2343493,-1.6629937,0,-1.8465513,11.524091,1.2282858,-17.8353,-34.413498,-55.41759,-17.938738,17.547033,-192.85786,-56.833794,-1.6766785,-83.79521,-57.990147,-243.37263,-97.64976,4986.9683,-910.57214,42.816757,114.770355,2011-04-08,A,17430.63
8,91,23.708492,-45.784,-1.3619423,-7.0192194,1,-0.600899,17.247416,2.800617,-16.900808,-29.503082,95.839714,126.743,-197.19392,-8.395173,314.80496,22.94983,25.977047,14321.763,1703.3541,-187.49939,1414.0745,723.4295,-147.44128,-30.576962,2012-02-10,A,35911.65
2,79,-84.426445,-23.726137,-3.9101486,-2.087592,0,-0.5296898,3.0184364,-1.7043369,-32.375134,-20.329977,-47.458927,-14.0826235,46.571014,-72.69494,-41.19609,-9.704077,-8.824043,13182.833,790.3563,-134.0507,1480.6742,794.64703,-1.1526701,-199.41173,2011-05-20,A,27176.29
6,94,260.22787,123.68727,-2.9344094,-3.876529,0,-0.44452852,-4.351104,93.16947,-15.532681,-26.376377,56.55792,-10.395881,52.793648,-101.67921,-71.55352,-1.6608896,-36.70121,26596.918,54.249554,14.1116,1572.7744,1494.3948,651.32446,27.045153,2011-07-08,A,48223.58
34,82,-203.98192,-47.49587,-9.266577,2.008309,0,-1.9173037,1.6570066,-3.943036,-14.130463,52.47526,-2.7224684,-7.962263,11.642111,-19.044382,-0.67468786,-2.8729928,-2.8187857,-2290.7383,-671.5072,-15.272689,-151.45544,-980.72833,-197.12729,62.70387,2010-09-24,A,12111.34
23,29,2006.0887,165.69495,4.7609158,-22.855042,1,12.396005,-4.6476493,-5.905387,-20.738335,-11.687856,58.072506,-6.1779423,-98.03361,91.84957,-17.53438,-40.2052,83.48643,-1404.5096,-221.4095,-19.689505,740.4779,-969.71405,-327.0636,-252.02628,2011-11-25,B,18866.69
23,21,-41.48819,-8.172681,-2.6695118,-1.6614168,0,3.6366172,-4.9774337,8.588552,-2.9083529,-18.020111,35.669647,-10.338679,18.145967,-17.884043,-12.886441,0.27796483,0.7175147,-4643.6587,-860.89844,-5.556372,-1058.8618,-1255.9498,-336.65927,52.589684,2011-04-15,B,8193.23
44,20,-97.61157,-0.40523586,-4.865814,0.10173534,0,3.1330512,-21.14021,2.6175656,3.8466702,28.269583,49.09857,-7.555823,18.859472,-23.273254,-2.630409,-6.8659024,3.0941036,-11280.46,-1639.9247,354.50983,-879.0275,-1949.5681,-527.83374,41.39675,2012-07-13,C,36.0
45,31,13.155555,-2.2188118,-1.3339164,-0.9134158,0,3.8794317,-3.2632847,0.1668842,4.7671843,-10.361846,-17.916645,-0.47794443,-88.90284,-18.33808,81.98086,-9.51641,-2.1016905,-9011.094,-1505.7698,59.24458,-1204.9901,-1640.7906,-294.26736,58.71429,2012-03-16,B,1926.54
9,38,-500.3125,-68.346664,-17.501902,12.869083,0,2.270835,60.90935,-68.38573,20.329147,-103.11971,54.221104,-1.2862022,56.779842,-54.749344,-41.30769,-125.08596,2.3487117,46141.13,2265.8457,293.13727,4.9548664,7520.717,3881.3286,-127.629135,2010-04-23,B,82534.35
9,7,-201.19957,-15.154508,-8.936129,-5.213012,0,3.7866354,-1.1392015,6.3998346,-3.9842606,-18.002346,25.78925,-8.731268,23.52749,-17.446066,-8.886948,1.525824,0.8406068,-1370.3171,142.70624,-13.774937,-1509.5898,-646.67664,-457.92285,96.22165,2011-07-15,B,13018.76
44,12,-1.5736635,5.818449,-5.8325,1.1776124,0,3.0983112,-23.056902,2.913866,14.360244,94.27554,-12.409726,-5.9868436,15.096456,-15.133297,-4.8812113,-4.7656264,-0.50126034,-11572.944,-1877.4358,273.7188,-97.22303,-2135.6199,-573.52704,3.5939884,2010-08-06,C,51.33
13,54,-155.58275,-12.323157,-2.1581259,0.32813257,1,-1.9720824,8.824896,2.142954,40.159286,22.084873,48.25132,61.50373,-41.33354,32.93766,59.522625,15.536506,-15.803633,-11326.089,-1635.0269,248.24644,-985.46875,-1908.4985,-527.72925,-0.8884409,2012-09-07,A,8.0
17,5,-8.764374,-1.7471199,-4.5854864,2.1850326,0,1.3898861,-14.086462,3.9470098,0.89988416,58.488605,36.818485,-31.961111,33.420345,-19.376932,-27.484283,-0.29521754,-2.9112864,3970.6206,608.8857,-18.974766,-185.79834,-300.5279,-4.6267896,89.248856,2010-03-05,B,20887.13
29,5,-169.6878,-15.851143,-9.296724,2.2726305,0,3.6986122,-17.439312,1.849175,16.155281,15.1376505,2.7442896,-6.8228173,15.11038,-16.914158,2.3575995,-0.20289475,-2.6669364,-3275.176,-674.66156,30.338062,-96.93496,-1081.9854,-190.88602,35.40051,2010-07-23,B,9773.76
37,83,-42.656998,5.355353,-5.360353,-1.3911525,0,3.788462,-25.866196,3.1494255,-3.4269364,-13.192552,-18.074696,-6.5472775,15.6953125,-15.76063,-8.748684,0.6870979,2.5822048,-8829.042,-1521.2567,94.35742,-1261.746,-1621.9489,-382.92117,34.4013,2011-08-19,C,2511.44
14,36,91.390724,-7.900893,-1.1040063,-0.832949,0,-1.8534586,8.806298,5.253154,6.313135,-8.139546,-17.882915,61.68158,-100.21264,50.348057,166.24625,1.3179109,17.926285,-10239.537,-1541.9573,-60.58605,-1166.4751,-1829.1018,-393.60297,44.455658,2012-02-03,A,755.48
5,33,-27.69597,8.14033,-2.723904,-0.8640127,0,3.6441648,-28.402935,3.2984347,-2.444227,-17.55785,37.837044,-11.214138,-40.51294,-22.28555,44.479496,-9.272397,-3.249446,-9619.514,-1533.7245,100.02633,-1196.2615,-1710.1578,-422.2459,46.328835,2012-08-03,B,2657.01
16,22,46.340607,-18.496511,0.1401957,-0.6300466,1,4.2232513,-16.777,7.1814947,-5.008614,-12.439713,38.424572,-0.77681506,-61.923126,-25.005232,146.63022,21.194654,-1.7752051,-5860.3037,-920.27094,-28.641521,-1470.4004,-1422.336,-252.31804,-12.7958975,2012-02-10,B,6711.15
11,33,25.595026,30.45737,1.9865108,-1.2440805,0,-1.8560648,8.616149,-0.10632813,1.286673,-18.826645,38.740807,-5.370878,-43.661716,30.274204,-3.157773,-24.142653,-0.3474718,-6386.551,-924.79156,-24.14612,-872.35614,-1316.7672,-242.50665,45.804695,2012-10-26,A,7662.38
30,59,-105.26647,-0.897238,-5.7165847,1.6807904,0,3.6566243,-22.461496,1.1333735,-14.060094,-13.179811,-14.478576,-6.3721924,15.519326,-15.123027,-5.5940156,-0.07677576,-0.51338434,-11503.015,-1707.7812,175.2414,-87.69049,-2002.2533,-614.53467,34.7158,2010-07-30,C,134.2
25,29,68.72107,37.748405,9.621253,1.9566119,0,3.6751022,5.890756,19.343845,12.627922,-11.131021,-9.590119,-5.5302353,15.046876,-13.632395,-5.722229,5.1565213,-1.8161037,-9282.328,-1739.5448,5.661472,-135.21587,-1786.033,-356.42563,-6.4791045,2010-10-22,B,3099.31
31,55,-52.220306,-13.76446,-5.2805867,-1.0338675,0,-1.8359201,10.082983,-0.15659311,-2.6955078,-11.956378,-19.803776,-11.399449,17.753483,-18.23378,-17.835081,0.59305686,0.54004395,-3505.8062,-701.3165,-8.019331,-1141.4109,-1083.6963,-296.56177,50.4964,2011-03-25,A,8801.2
27,20,-152.75337,-63.420204,-1.660789,-0.9741178,0,-2.5646377,8.016044,4.5077343,-6.6254215,-17.999817,-14.91932,-10.596927,17.87685,-15.16419,-18.130718,-0.6032203,-1.336013,-4394.592,-851.16394,6.7939095,-86.45971,-1372.2784,-225.61244,68.35425,2011-01-28,A,7525.16
39,9,-199.3256,49.742947,1.0172449,-8.399469,0,-1.7339981,10.735725,-8.594241,36.716843,9.95868,-9.7920885,9.484552,-132.25188,-323.13913,55.965755,-149.36737,21.74358,11861.369,183.34174,-300.7331,-4009.1174,-246.96289,-330.99277,-906.8161,2011-12-02,A,15181.37
43,18,-26.54964,-5.5484185,-0.3279938,1.1322408,0,-0.9195822,-22.23162,-4.605033,-8.987586,-10.195301,-2.1394525,-10.978266,17.650467,-17.52508,-15.867716,-4.841387,-2.3455715,-10832.954,-1688.7222,-43.410046,-76.74222,-2067.262,-555.8954,32.900055,2010-03-26,C,804.8
45,36,43.79566,-10.158629,-0.4511665,-1.3179444,0,4.007918,-2.469332,6.662219,-6.216709,-8.326443,-14.674809,-11.369723,18.828922,-20.081264,-14.350133,2.5199409,2.4676108,-10426.407,-1509.9894,54.07165,-1028.6107,-1807.4087,-440.02036,42.987545,2011-02-04,B,1432.0
26,56,-109.75599,-16.103687,-3.1521144,-0.93819845,0,-1.8811185,4.25607,-8.262663,0.8839493,-10.770185,-20.890915,13.525293,24.487226,102.50756,112.47066,-21.27638,8.886133,3609.1106,-637.6544,71.155174,671.3095,-743.21063,-114.68448,-575.67645,2012-05-25,A,19754.4
21,28,-135.33096,42.544304,11.426877,1.7028373,0,3.6621792,3.1618078,-3.3065195,-24.8516,-12.851167,-15.008167,-6.2864003,14.611174,-14.488522,-6.4094152,1.8086723,-0.26829594,-11128.471,-1718.0139,143.02397,-97.39858,-1979.7366,-551.693,46.822353,2010-10-01,B,753.25
17,55,-5526.611,70.01454,7.3302746,173.06647,1,4.632062,71.129105,-59.89211,25.355825,23.839222,37.04146,132.36244,9.98757,140.5445,51.0942,-80.0465,6.9249964,9669.757,-183.34048,-315.844,-2482.4568,-616.69794,-523.6189,-540.085,2011-12-30,B,20338.84
10,34,244.65346,-58.844776,-6.608782,-3.4862435,0,1.2539681,-6.0393915,83.447205,19.460836,145.74966,-27.091526,-34.739002,21.690252,-219.44272,-102.329315,-10.698281,-42.63416,13319.877,1258.674,284.04828,4688.5776,1043.6311,778.9597,37.241283,2011-02-04,B,38318.61
7,35,-97.14014,0.23273657,-5.000554,-1.111632,0,3.6863074,-5.245339,-2.9181733,1.6375092,-13.913859,-18.46198,-6.4727597,-39.687782,-18.559824,-20.809557,-9.418696,1.7293195,-10940.808,-1543.3954,153.47217,-1063.0242,-1833.049,-539.08026,59.809467,2012-07-20,B,131.76
10,60,-16.47434,-14.417371,-2.380795,-1.8196892,0,3.6937957,3.0077155,-0.427028,0.6118322,42.28282,-0.39314395,-11.038599,22.508764,-16.838678,-14.027274,-0.4120484,2.2616587,-10729.666,-1568.1934,151.81213,-1086.7272,-1805.7592,-511.65695,39.363403,2011-03-18,B,418.8
38,96,-36.30183,1.3701363,-4.1383157,-2.0546322,0,1.9039731,-22.514032,-4.166502,-3.776292,40.070168,-2.02755,-6.8059945,18.079615,-24.16073,-15.51986,-0.38904998,-1.3505079,-2096.3472,-771.5734,-19.41601,-867.96735,-824.45966,-111.62332,51.62005,2011-05-20,C,11453.89
10,32,-92.95586,-24.570805,-4.2729135,1.615141,0,1.2877862,3.1169667,7.547441,18.717447,75.22571,-1.592122,-15.718887,28.083494,-19.384792,-5.716232,3.6870067,-2.5365982,4335.485,857.15326,24.519203,-106.98563,33.829662,-388.88425,-52.04344,2010-06-11,B,18130.75
19,29,-35.105026,0.057354122,0.18160662,-0.8807324,0,-1.8243301,11.060803,-1.4292285,2.3555818,-16.314337,-20.134558,65.705055,32.59632,40.197197,7.175964,-11.8621645,-0.065371305,-6860.143,-1094.51,8.391864,-1399.3983,-1366.4536,-397.11716,49.15025,2012-05-25,A,5416.65
21,3,-32.634335,-12.623007,-4.9715166,-0.81370866,0,3.7717965,-2.5111718,-4.246349,-2.9846356,-22.903471,-18.277607,-10.24871,21.05818,-20.927958,-18.104292,0.4981718,-0.27856213,-2668.1624,-784.7058,-23.212557,-978.686,-1081.4369,-154.74,87.24343,2011-03-04,B,10267.39
21,92,-16.076582,-10.968319,-2.0154128,-2.156099,0,1.2219421,3.0106916,5.7997456,-19.88429,-14.65072,-36.521683,-30.186386,26.41738,-38.257717,-45.64542,0.13767824,-0.8548867,3601.9036,250.96352,-18.698114,-577.4102,-235.5829,-260.6783,56.417377,2011-04-08,B,19938.13
9,36,143.17227,80.02934,12.412222,-1.7460184,0,4.3497076,1.7940646,-2.1086202,2.150826,-17.142424,28.962055,-5.845741,19.926546,-14.427004,-4.8209896,5.9714656,3.1499588,-10391.401,-1608.8689,167.43181,-1168.4414,-1881.9595,-493.17487,-5.267929,2011-11-04,B,1484.84
4,56,-112.98454,-0.4432137,-5.2070203,1.1773629,0,-1.9172343,6.7878065,1.153749,-17.424465,52.462788,-2.542609,-6.3516245,13.310577,-15.366375,-8.127398,0.5941931,-1.5863369,-9519.912,-1674.433,2.0613632,-123.72251,-1690.0261,-299.15897,39.668743,2010-07-30,A,1108.25
1,20,55.889786,35.674618,9.621253,1.8251286,0,-1.8693138,2.4044182,-3.4081407,-25.754845,-12.104885,-15.034305,-5.5286613,15.298563,-13.586227,-6.8482137,4.89037,-1.7659603,-8800.444,-1671.9559,18.664736,-115.29097,-1736.4574,-337.60687,-4.7269187,2010-10-22,A,3130.7
45,72,221.64305,131.00952,16.924505,-22.953518,0,2.748956,6.3052883,-7.2703094,60.33406,37.381783,-35.86367,1.9335058,111.15361,-36.991016,93.367676,-186.60924,10.670032,19258.281,798.84094,-251.75726,-1982.069,-986.01044,143.61537,-168.78136,2012-10-05,B,33656.09
31,71,-31.487617,-6.521382,-2.535907,-1.8046763,0,-1.8520329,10.637647,-1.366036,-2.525719,-11.58282,-19.46676,-11.412811,18.234276,-22.24503,-18.09675,1.6366986,1.1883892,-5989.242,-936.49817,-14.326631,-1065.8369,-1263.5552,-435.0351,46.684364,2011-04-01,A,6416.51
43,52,-136.46869,42.245483,11.560482,1.7709296,0,1.9905583,-23.280226,-1.6985778,-24.30299,-14.1873865,-11.192047,-6.059448,13.953393,-15.25727,-6.5330462,-1.9527373,-0.9510598,-11501.982,-1759.6349,224.83334,-97.517784,-2056.4055,-602.29254,45.102448,2010-10-01,C,48.17
20,40,74.4654,-180.11314,-3.8726482,-17.22095,0,-22.833366,-61.671364,49.000805,40.612774,-189.299,124.41451,-74.447075,-447.2313,156.47018,54.542603,254.52725,219.80028,47630.363,4822.734,2124.8157,7241.8096,7574.873,4471.3564,215.59541,2012-01-06,A,100170.76
22,9,-471.6461,-76.34337,-21.954754,-11.161496,0,0.93275565,3.661776,-19.285627,16.475365,-36.880024,-52.28855,-17.713161,52.083885,-31.483662,-20.563086,9.347587,-2.3817775,4432.505,1413.708,-8.068504,-1364.0593,275.23685,-387.8793,-517.467,2011-09-23,B,19324.06
8,10,-77.217735,-8.918273,-2.7413774,-1.6794645,0,-0.2925978,1.9519867,-8.606258,-12.082901,-29.967184,65.269356,158.63007,92.89994,115.183044,144.20177,-37.82623,-4.4239717,5722.848,379.45996,-1.4500276,325.0364,-162.72668,-64.051384,99.56017,2012-05-04,A,21828.12
36,11,-133.89534,-46.610443,-1.906958,-1.3449165,0,-2.018136,-21.105415,0.89479595,15.61835,-16.181746,-19.256144,-10.2428465,18.126879,-16.67544,-13.703897,-5.3559704,0.036748335,-11300.202,-1689.4651,121.05086,-63.70175,-2018.8934,-616.8867,26.812458,2011-01-28,A,279.35
40,7,-120.73248,-11.955971,-4.304288,-7.3520856,0,-0.16569929,5.185643,-11.298781,-32.277004,-4.353373,33.73645,-8.867347,84.267944,-32.394077,-18.949888,3.0283456,1.2562519,4634.3374,0.6010327,-49.042538,-1162.2092,30.316023,-283.17932,-647.2036,2011-05-06,A,17649.7
31,24,-158.4984,-70.290276,-3.0999694,-1.0515211,0,-2.0234597,8.331165,6.183784,5.038668,-15.295808,-12.840245,-21.01788,20.885971,-14.447395,-22.312973,-0.92474496,-0.7603,-8952.309,-860.30505,11.41818,-64.354034,-1639.619,-536.79266,-193.2003,2011-01-21,A,2842.74
42,10,-25.988825,-9.0266485,-0.37485522,1.2113738,0,0.36257213,-20.055696,-4.0370097,16.378407,36.397892,-5.1265383,-10.249127,16.61908,-17.159193,-13.46711,-4.962937,-2.3224032,-11160.085,-1751.8425,-44.44938,-84.67095,-2053.5774,-584.2359,23.315437,2010-03-26,C,309.74
17,16,-43.073277,-10.650433,-4.113434,1.6646347,0,3.9165392,-37.550056,-0.42622626,29.949135,125.25133,29.59155,-13.443266,26.959057,-48.727654,-12.296647,-1.0117686,-2.8283327,9881.508,612.904,257.62723,-267.9371,260.22336,-347.08484,12.299244,2010-05-21,B,37454.13
23,8,-43.59424,20.128382,-1.524029,9.967753,0,1.1020861,-4.796692,-5.8723593,31.927568,34.21283,39.02603,-4.4578967,39.984497,-41.218937,-28.592226,-99.461975,-2.7740448,19232.084,389.4788,-9.304073,-159.64052,236.35161,1347.359,83.41969,2010-06-18,B,37855.65
21,40,49.060966,35.17321,-5.4545994,-5.530911,0,1.1652454,12.197338,91.750534,-26.880507,-14.2950115,-53.568623,-14.635397,29.56105,-82.31739,-32.62384,2.8139207,-15.275697,18865.67,31.651981,8.156874,1249.1466,865.9478,767.17523,78.03453,2011-07-01,B,39295.65
14,94,-37.135777,83.600006,-2.9965405,-5.3353925,0,-11.676042,-22.574429,33.08572,-10.978262,-59.010162,-101.58294,-30.869633,42.388554,-145.64069,-27.499992,18.872717,-39.791008,36913.04,1459.1802,604.97253,4557.0757,5123.7563,1721.5574,76.556816,2011-08-26,A,75956.14
14,27,-45.81466,-62.872433,-1.415083,-1.0834695,0,-4.28207,4.7245827,5.4569445,-2.1584027,-14.439352,-13.064227,-10.539553,17.927723,-13.933447,-15.685411,0.38183042,-1.054749,-9545.062,-1501.2792,-90.03583,-115.658875,-1541.5834,-331.17612,-50.2356,2011-01-07,A,2848.03
31,9,-284.75882,-0.59256893,-3.6561308,-1.6237227,0,-0.16433585,6.9040875,7.622576,0.9343256,-16.408997,28.275244,-5.4714766,-33.377068,-8.976896,-22.420895,16.80623,-1.5377358,1183.7023,18.582516,-4.0639925,-1900.7316,-551.0689,-430.5389,115.57049,2012-07-13,A,10902.85
